user_id,article_list
134912,"[327, 6, 317, 430, 435]"
134913,"[421, 1, 247, 6, 9]"
134913,"[421, 1, 247, 6, 9]"
134913,"[421, 1, 247, 6, 9]"
134920,"[442, 421, 247, 409, 431]"
134929,"[174, 428, 299, 136, 437]"
134938,"[174, 428, 299, 136, 437]"
134939,"[442, 247, 437, 209, 26]"
134967,"[437, 399, 136, 327, 389]"
134985,"[442, 247, 437, 209, 26]"
134990,"[437, 399, 136, 327, 389]"
135001,"[18, 384, 421, 431, 433]"
135002,"[442, 247, 437, 209, 26]"
135030,"[442, 247, 437, 209, 26]"
135044,"[136, 209, 418, 26, 354]"
135044,"[136, 209, 418, 26, 354]"
135044,"[136, 209, 418, 26, 354]"
135044,"[136, 209, 418, 26, 354]"
135044,"[136, 209, 418, 26, 354]"
135049,"[442, 247, 437, 209, 26]"
135056,"[26, 135, 228, 352, 418]"
135066,"[428, 174, 431, 299, 442]"
135071,"[437, 442, 247, 428, 209]"
135071,"[437, 442, 247, 428, 209]"
135073,"[7, 438, 136, 299, 430]"
135101,"[302, 438, 9, 269, 254]"
135105,"[442, 421, 247, 409, 431]"
135119,"[437, 399, 136, 327, 389]"
135124,"[174, 428, 299, 136, 437]"
135127,"[437, 399, 136, 327, 389]"
135133,"[431, 354, 437, 269, 226]"
135133,"[431, 354, 437, 269, 226]"
135135,"[443, 325, 431, 71, 228]"
135143,"[428, 209, 409, 353, 247]"
135143,"[428, 209, 409, 353, 247]"
135143,"[428, 209, 409, 353, 247]"
135164,"[418, 136, 399, 209, 26]"
135194,"[252, 209, 399, 354, 455]"
135194,"[252, 209, 399, 354, 455]"
135194,"[252, 209, 399, 354, 455]"
135209,"[442, 247, 437, 209, 26]"
135230,"[389, 7, 428, 421, 6]"
135236,"[442, 421, 247, 409, 431]"
135254,"[421, 43, 302, 228, 9]"
135273,"[421, 1, 252, 118, 265]"
135276,"[428, 7, 209, 421, 455]"
135282,"[442, 247, 437, 209, 26]"
135283,"[26, 135, 228, 352, 418]"
135286,"[442, 421, 247, 409, 431]"
135287,"[389, 7, 428, 421, 6]"
135305,"[442, 247, 437, 209, 26]"
135346,"[437, 399, 136, 327, 389]"
135357,"[442, 421, 247, 409, 431]"
135358,"[431, 438, 252, 433, 302]"
135360,"[431, 354, 437, 269, 226]"
135360,"[431, 354, 437, 269, 226]"
135364,"[247, 418, 389, 428, 431]"
135365,"[26, 135, 228, 352, 418]"
135398,"[431, 389, 254, 174, 353]"
135439,"[442, 247, 437, 209, 26]"
135444,"[354, 209, 226, 431, 428]"
135444,"[354, 209, 226, 431, 428]"
135444,"[354, 209, 226, 431, 428]"
135452,"[442, 421, 247, 409, 431]"
135465,"[442, 247, 437, 209, 26]"
135479,"[431, 438, 252, 433, 302]"
135488,"[442, 421, 247, 409, 431]"
135489,"[442, 247, 437, 209, 26]"
135494,"[443, 325, 431, 71, 228]"
135504,"[442, 247, 437, 209, 26]"
135542,"[442, 247, 437, 209, 26]"
135543,"[442, 421, 247, 409, 431]"
135550,"[174, 4, 301, 133, 254]"
135555,"[225, 355, 382, 409, 186]"
135565,"[428, 174, 431, 299, 442]"
135569,"[428, 209, 247, 26, 455]"
135569,"[428, 209, 247, 26, 455]"
135574,"[9, 249, 1, 385, 254]"
135590,"[437, 442, 247, 26, 455]"
135590,"[437, 442, 247, 26, 455]"
135607,"[442, 421, 247, 409, 431]"
135614,"[428, 7, 389, 399, 209]"
135614,"[428, 7, 389, 399, 209]"
135618,"[304, 301, 409, 305, 254]"
135632,"[118, 174, 26, 317, 299]"
135666,"[437, 399, 136, 327, 389]"
135671,"[418, 136, 399, 209, 26]"
135676,"[442, 247, 437, 209, 26]"
135680,"[437, 399, 136, 327, 389]"
135690,"[26, 302, 409, 7, 1]"
135712,"[443, 325, 431, 71, 228]"
135713,"[223, 226, 225, 71, 230]"
135719,"[174, 252, 265, 375, 352]"
135736,"[26, 135, 228, 352, 418]"
135759,"[442, 247, 437, 209, 26]"
135766,"[428, 209, 247, 26, 389]"
135766,"[428, 209, 247, 26, 389]"
135766,"[428, 209, 247, 26, 389]"
135772,"[442, 247, 437, 209, 26]"
135782,"[437, 399, 136, 327, 389]"
135784,"[174, 428, 299, 136, 437]"
135785,"[437, 399, 136, 327, 389]"
135799,"[437, 399, 136, 327, 389]"
135822,"[437, 399, 136, 327, 389]"
135823,"[389, 7, 428, 421, 6]"
135831,"[442, 421, 247, 409, 431]"
135840,"[430, 438, 6, 418, 353]"
135854,"[442, 247, 437, 209, 26]"
135867,"[437, 399, 136, 327, 389]"
135886,"[174, 4, 301, 133, 254]"
135912,"[442, 247, 437, 209, 26]"
135913,"[437, 228, 135, 26, 418]"
135913,"[437, 228, 135, 26, 418]"
135953,"[437, 442, 247, 428, 209]"
135953,"[437, 442, 247, 428, 209]"
135954,"[118, 174, 26, 317, 299]"
135958,"[209, 26, 247, 354, 418]"
135958,"[209, 26, 247, 354, 418]"
135958,"[209, 26, 247, 354, 418]"
135958,"[209, 26, 247, 354, 418]"
135971,"[26, 135, 228, 352, 418]"
135981,"[174, 428, 247, 6, 136]"
135981,"[174, 428, 247, 6, 136]"
135981,"[174, 428, 247, 6, 136]"
135981,"[174, 428, 247, 6, 136]"
135994,"[421, 1, 252, 118, 265]"
136015,"[26, 135, 228, 352, 418]"
136023,"[431, 354, 437, 269, 226]"
136023,"[431, 354, 437, 269, 226]"
136029,"[421, 255, 398, 209, 388]"
136040,"[442, 421, 247, 409, 431]"
136096,"[437, 399, 136, 327, 389]"
136140,"[443, 325, 431, 71, 228]"
136173,"[437, 399, 136, 327, 389]"
136174,"[437, 399, 136, 327, 389]"
136200,"[442, 247, 437, 209, 26]"
136201,"[437, 399, 136, 327, 389]"
136202,"[437, 399, 136, 327, 389]"
136221,"[118, 174, 26, 317, 299]"
136241,"[437, 399, 136, 327, 389]"
136267,"[437, 399, 136, 327, 389]"
136280,"[252, 455, 174, 265, 352]"
136280,"[252, 455, 174, 265, 352]"
136281,"[437, 442, 247, 428, 209]"
136281,"[437, 442, 247, 428, 209]"
136297,"[428, 7, 209, 421, 455]"
136309,"[174, 252, 265, 375, 352]"
136323,"[428, 7, 209, 421, 455]"
136328,"[443, 325, 431, 71, 228]"
136329,"[442, 247, 437, 209, 26]"
136332,"[437, 399, 136, 327, 389]"
136350,"[323, 442, 428, 209, 418]"
136350,"[323, 442, 428, 209, 418]"
136379,"[438, 302, 433, 431, 247]"
136379,"[438, 302, 433, 431, 247]"
136381,"[428, 209, 247, 26, 455]"
136381,"[428, 209, 247, 26, 455]"
136387,"[442, 247, 437, 209, 26]"
136393,"[26, 135, 228, 352, 418]"
136394,"[437, 399, 136, 327, 389]"
136433,"[431, 438, 252, 433, 302]"
136452,"[26, 135, 228, 352, 418]"
136456,"[442, 247, 437, 209, 26]"
136471,"[421, 437, 431, 409, 442]"
136471,"[421, 437, 431, 409, 442]"
136475,"[431, 354, 437, 269, 226]"
136475,"[431, 354, 437, 269, 226]"
136486,"[26, 135, 228, 352, 418]"
136516,"[431, 438, 252, 433, 302]"
136536,"[442, 247, 437, 209, 26]"
136562,"[428, 7, 209, 421, 455]"
136568,"[428, 174, 431, 299, 442]"
136577,"[442, 247, 437, 209, 26]"
136594,"[174, 252, 265, 375, 352]"
136606,"[437, 228, 135, 26, 418]"
136606,"[437, 228, 135, 26, 418]"
136611,"[26, 135, 228, 352, 418]"
136613,"[437, 399, 136, 327, 389]"
136614,"[442, 247, 437, 209, 26]"
136619,"[327, 6, 317, 430, 435]"
136629,"[442, 247, 437, 209, 26]"
136631,"[442, 247, 437, 209, 26]"
136657,"[173, 255, 442, 7, 305]"
136681,"[442, 247, 437, 209, 26]"
136686,"[302, 438, 9, 269, 254]"
136696,"[437, 455, 327, 26, 252]"
136699,"[442, 421, 247, 409, 431]"
136717,"[442, 247, 437, 209, 26]"
136721,"[428, 209, 247, 26, 421]"
136721,"[428, 209, 247, 26, 421]"
136721,"[428, 209, 247, 26, 421]"
136723,"[442, 247, 437, 209, 26]"
136724,"[437, 399, 136, 327, 389]"
136728,"[442, 421, 247, 409, 431]"
136751,"[442, 247, 437, 209, 26]"
136778,"[174, 428, 299, 136, 437]"
136832,"[421, 7, 428, 409, 247]"
136832,"[421, 7, 428, 409, 247]"
136844,"[442, 247, 437, 209, 26]"
136854,"[442, 247, 437, 209, 26]"
136880,"[437, 399, 136, 327, 389]"
136894,"[421, 437, 431, 409, 442]"
136894,"[421, 437, 431, 409, 442]"
136916,"[437, 399, 136, 327, 389]"
136927,"[421, 255, 398, 209, 388]"
136932,"[428, 7, 209, 421, 455]"
136971,"[437, 399, 136, 327, 389]"
136983,"[443, 325, 431, 71, 228]"
136996,"[26, 135, 228, 352, 418]"
137042,"[431, 389, 254, 174, 353]"
137048,"[26, 302, 409, 7, 1]"
137050,"[442, 247, 437, 209, 26]"
137087,"[442, 421, 247, 409, 431]"
137094,"[442, 421, 247, 409, 431]"
137129,"[26, 135, 228, 352, 418]"
137184,"[26, 135, 228, 352, 418]"
137211,"[442, 247, 437, 209, 26]"
137214,"[437, 399, 136, 327, 389]"
137228,"[118, 174, 26, 317, 299]"
137229,"[174, 409, 375, 26, 7]"
137229,"[174, 409, 375, 26, 7]"
137231,"[174, 428, 299, 136, 437]"
137252,"[437, 399, 136, 327, 389]"
137257,"[26, 135, 228, 352, 418]"
137271,"[431, 225, 228, 9, 388]"
137271,"[431, 225, 228, 9, 388]"
137271,"[431, 225, 228, 9, 388]"
137281,"[442, 247, 437, 209, 26]"
137292,"[389, 7, 428, 421, 6]"
137294,"[442, 247, 437, 209, 26]"
137296,"[442, 247, 437, 209, 26]"
137308,"[428, 7, 389, 209, 399]"
137308,"[428, 7, 389, 209, 399]"
137319,"[437, 354, 442, 228, 209]"
137319,"[437, 354, 442, 228, 209]"
137319,"[437, 354, 442, 228, 209]"
137319,"[437, 354, 442, 228, 209]"
137331,"[437, 354, 332, 431, 228]"
137331,"[437, 354, 332, 431, 228]"
137331,"[437, 354, 332, 431, 228]"
137335,"[442, 247, 437, 209, 26]"
137364,"[418, 136, 399, 209, 26]"
137398,"[442, 247, 437, 209, 26]"
137401,"[437, 399, 136, 327, 389]"
137402,"[437, 399, 136, 327, 389]"
137408,"[26, 135, 228, 352, 418]"
137421,"[442, 247, 437, 209, 26]"
137433,"[442, 247, 437, 209, 26]"
137439,"[25, 247, 302, 228, 297]"
137439,"[25, 247, 302, 228, 297]"
137441,"[428, 7, 209, 421, 455]"
137452,"[442, 421, 247, 409, 431]"
137463,"[327, 6, 317, 430, 435]"
137467,"[442, 421, 247, 409, 431]"
137488,"[428, 247, 418, 389, 354]"
137488,"[428, 247, 418, 389, 354]"
137488,"[428, 247, 418, 389, 354]"
137501,"[323, 136, 1, 302, 399]"
137529,"[302, 438, 9, 269, 254]"
137531,"[437, 399, 136, 327, 389]"
137596,"[428, 7, 389, 399, 209]"
137596,"[428, 7, 389, 399, 209]"
137611,"[442, 247, 437, 209, 26]"
137621,"[437, 399, 136, 327, 389]"
137626,"[418, 136, 399, 209, 26]"
137633,"[389, 7, 428, 421, 6]"
137638,"[174, 252, 265, 375, 352]"
137643,"[442, 247, 437, 209, 26]"
137645,"[437, 399, 136, 327, 389]"
137662,"[134, 450, 438, 71, 458]"
137662,"[134, 450, 438, 71, 458]"
137662,"[134, 450, 438, 71, 458]"
137670,"[443, 325, 431, 71, 228]"
137684,"[389, 7, 428, 421, 6]"
137689,"[442, 421, 247, 409, 431]"
137702,"[323, 136, 1, 302, 399]"
137703,"[26, 135, 228, 352, 418]"
137707,"[26, 135, 228, 352, 418]"
137721,"[442, 421, 247, 409, 431]"
137722,"[428, 7, 209, 421, 455]"
137754,"[437, 399, 136, 327, 389]"
137791,"[26, 135, 228, 352, 418]"
137797,"[443, 325, 431, 71, 228]"
137804,"[174, 4, 301, 133, 254]"
137813,"[428, 389, 6, 7, 421]"
137813,"[428, 389, 6, 7, 421]"
137813,"[428, 389, 6, 7, 421]"
137813,"[428, 389, 6, 7, 421]"
137813,"[428, 389, 6, 7, 421]"
137813,"[428, 389, 6, 7, 421]"
137813,"[428, 389, 6, 7, 421]"
137826,"[437, 399, 136, 327, 389]"
137849,"[174, 4, 301, 133, 254]"
137874,"[442, 247, 437, 209, 26]"
137879,"[442, 247, 437, 209, 26]"
137898,"[71, 134, 458, 438, 450]"
137903,"[442, 421, 247, 409, 431]"
137904,"[304, 305, 409, 301, 254]"
137904,"[304, 305, 409, 301, 254]"
137945,"[421, 43, 302, 228, 9]"
137954,"[437, 399, 136, 327, 389]"
137956,"[389, 7, 428, 421, 6]"
137978,"[442, 421, 247, 409, 431]"
137992,"[437, 399, 136, 327, 389]"
137994,"[437, 399, 136, 327, 389]"
138022,"[442, 421, 247, 409, 431]"
138030,"[26, 135, 228, 352, 418]"
138032,"[247, 437, 418, 389, 428]"
138032,"[247, 437, 418, 389, 428]"
138041,"[442, 421, 247, 409, 431]"
138051,"[442, 421, 247, 409, 431]"
138081,"[437, 399, 136, 327, 389]"
138092,"[428, 7, 209, 421, 455]"
138115,"[442, 247, 437, 209, 26]"
138152,"[174, 428, 299, 136, 437]"
138157,"[26, 135, 228, 352, 418]"
138172,"[26, 135, 228, 352, 418]"
138176,"[118, 174, 26, 317, 299]"
138177,"[431, 438, 252, 433, 302]"
138221,"[442, 247, 437, 209, 26]"
138222,"[442, 421, 247, 409, 431]"
138229,"[442, 247, 437, 209, 26]"
138241,"[442, 247, 437, 209, 26]"
138300,"[442, 421, 247, 409, 431]"
138314,"[285, 25, 302, 247, 136]"
138314,"[285, 25, 302, 247, 136]"
138314,"[285, 25, 302, 247, 136]"
138345,"[302, 438, 437, 9, 269]"
138345,"[302, 438, 437, 9, 269]"
138363,"[174, 428, 299, 136, 437]"
138371,"[431, 354, 437, 269, 226]"
138371,"[431, 354, 437, 269, 226]"
138398,"[327, 209, 252, 412, 26]"
138398,"[327, 209, 252, 412, 26]"
138422,"[418, 136, 399, 209, 26]"
138429,"[418, 136, 399, 209, 26]"
138464,"[442, 247, 437, 409, 421]"
138464,"[442, 247, 437, 409, 421]"
138473,"[437, 399, 136, 327, 389]"
138477,"[442, 247, 437, 209, 26]"
138516,"[418, 136, 399, 209, 26]"
138520,"[437, 399, 136, 327, 389]"
138523,"[418, 136, 399, 209, 26]"
138535,"[428, 174, 431, 299, 442]"
138538,"[442, 247, 437, 209, 26]"
138564,"[428, 174, 431, 299, 442]"
138583,"[437, 399, 136, 327, 389]"
138587,"[327, 6, 317, 430, 435]"
138609,"[437, 399, 136, 327, 389]"
138643,"[442, 247, 437, 209, 26]"
138660,"[437, 399, 136, 327, 389]"
138670,"[421, 7, 428, 409, 247]"
138670,"[421, 7, 428, 409, 247]"
138674,"[437, 455, 327, 26, 252]"
138675,"[442, 247, 437, 209, 26]"
138692,"[327, 209, 412, 174, 252]"
138714,"[26, 135, 228, 352, 418]"
138717,"[442, 247, 437, 209, 26]"
138725,"[442, 247, 437, 209, 26]"
138728,"[389, 7, 428, 421, 6]"
138730,"[428, 7, 209, 421, 455]"
138739,"[437, 455, 327, 26, 252]"
138743,"[247, 418, 389, 428, 431]"
138766,"[442, 421, 247, 409, 431]"
138771,"[442, 247, 437, 209, 26]"
138796,"[428, 7, 389, 399, 209]"
138796,"[428, 7, 389, 399, 209]"
138801,"[431, 438, 252, 433, 302]"
138815,"[437, 399, 136, 327, 389]"
138819,"[428, 7, 389, 399, 209]"
138819,"[428, 7, 389, 399, 209]"
138834,"[428, 209, 247, 26, 455]"
138834,"[428, 209, 247, 26, 455]"
138837,"[418, 136, 399, 209, 26]"
138882,"[327, 209, 412, 174, 252]"
138883,"[428, 7, 209, 421, 455]"
138884,"[174, 428, 299, 136, 437]"
138901,"[442, 247, 437, 209, 26]"
138914,"[442, 247, 437, 209, 26]"
138918,"[437, 399, 136, 327, 389]"
138920,"[428, 174, 431, 299, 442]"
138931,"[118, 174, 26, 317, 299]"
138933,"[442, 247, 437, 209, 26]"
138939,"[437, 399, 136, 327, 389]"
138942,"[174, 428, 299, 136, 437]"
138965,"[421, 255, 398, 209, 388]"
138973,"[437, 399, 136, 327, 389]"
138984,"[7, 438, 136, 299, 430]"
139002,"[421, 43, 302, 228, 9]"
139006,"[174, 428, 299, 136, 437]"
139017,"[437, 455, 327, 26, 252]"
139028,"[421, 437, 431, 409, 442]"
139028,"[421, 437, 431, 409, 442]"
139030,"[9, 249, 1, 385, 254]"
139036,"[437, 399, 136, 327, 389]"
139040,"[437, 399, 136, 327, 389]"
139056,"[437, 399, 136, 327, 389]"
139057,"[26, 135, 228, 352, 418]"
139078,"[323, 428, 442, 352, 7]"
139082,"[325, 7, 455, 228, 429]"
139088,"[442, 421, 247, 409, 431]"
139094,"[431, 354, 437, 269, 226]"
139094,"[431, 354, 437, 269, 226]"
139102,"[26, 302, 409, 7, 1]"
139116,"[26, 135, 228, 352, 418]"
139118,"[389, 7, 428, 421, 6]"
139144,"[421, 209, 398, 389, 428]"
139144,"[421, 209, 398, 389, 428]"
139168,"[174, 428, 299, 136, 437]"
139173,"[437, 399, 136, 327, 389]"
139195,"[437, 399, 136, 327, 389]"
139198,"[428, 174, 431, 299, 442]"
139199,"[327, 209, 252, 7, 26]"
139199,"[327, 209, 252, 7, 26]"
139206,"[174, 428, 299, 136, 437]"
139210,"[26, 135, 228, 352, 418]"
139240,"[428, 7, 209, 421, 455]"
139245,"[442, 421, 247, 409, 431]"
139257,"[389, 7, 428, 421, 6]"
139260,"[428, 7, 209, 421, 455]"
139271,"[437, 399, 136, 327, 389]"
139285,"[421, 43, 302, 228, 9]"
139296,"[247, 421, 431, 409, 301]"
139296,"[247, 421, 431, 409, 301]"
139296,"[247, 421, 431, 409, 301]"
139341,"[421, 255, 398, 209, 388]"
139346,"[147, 391, 297, 395, 134]"
139354,"[442, 247, 437, 209, 26]"
139374,"[437, 399, 136, 327, 389]"
139379,"[442, 247, 437, 209, 26]"
139384,"[437, 399, 136, 327, 389]"
139387,"[354, 442, 332, 437, 228]"
139387,"[354, 442, 332, 437, 228]"
139387,"[354, 442, 332, 437, 228]"
139390,"[327, 317, 435, 430, 6]"
139390,"[327, 317, 435, 430, 6]"
139400,"[26, 302, 409, 7, 1]"
139401,"[428, 174, 431, 299, 442]"
139413,"[437, 442, 247, 428, 209]"
139413,"[437, 442, 247, 428, 209]"
139416,"[26, 135, 228, 352, 418]"
139462,"[428, 174, 431, 299, 442]"
139467,"[174, 428, 348, 438, 269]"
139467,"[174, 428, 348, 438, 269]"
139474,"[442, 247, 437, 209, 26]"
139492,"[174, 4, 301, 133, 254]"
139495,"[428, 174, 431, 299, 442]"
139502,"[237, 384, 1, 133, 4]"
139510,"[428, 7, 209, 421, 455]"
139516,"[118, 174, 26, 317, 299]"
139531,"[9, 249, 1, 385, 254]"
139551,"[209, 26, 135, 352, 228]"
139551,"[209, 26, 135, 352, 228]"
139558,"[428, 7, 209, 421, 455]"
139568,"[442, 247, 421, 437, 409]"
139568,"[442, 247, 421, 437, 409]"
139568,"[442, 247, 421, 437, 409]"
139568,"[442, 247, 421, 437, 409]"
139590,"[442, 421, 247, 409, 431]"
139610,"[302, 438, 9, 269, 254]"
139614,"[437, 399, 136, 327, 389]"
139673,"[26, 135, 228, 352, 418]"
139700,"[437, 399, 136, 327, 389]"
139702,"[442, 247, 437, 209, 26]"
139721,"[442, 247, 437, 209, 26]"
139727,"[428, 174, 431, 299, 442]"
139755,"[442, 421, 247, 409, 431]"
139771,"[442, 421, 247, 409, 431]"
139806,"[437, 399, 136, 327, 389]"
139825,"[174, 428, 299, 136, 437]"
139831,"[437, 399, 136, 327, 389]"
139835,"[442, 421, 247, 409, 431]"
139848,"[428, 174, 431, 299, 442]"
139849,"[325, 141, 99, 247, 442]"
139849,"[325, 141, 99, 247, 442]"
139853,"[437, 228, 135, 26, 418]"
139853,"[437, 228, 135, 26, 418]"
139867,"[174, 428, 299, 136, 437]"
139880,"[437, 442, 247, 428, 209]"
139880,"[437, 442, 247, 428, 209]"
139919,"[323, 136, 1, 302, 399]"
139923,"[442, 247, 437, 209, 26]"
139939,"[421, 398, 388, 209, 255]"
139939,"[421, 398, 388, 209, 255]"
139948,"[421, 437, 455, 438, 360]"
139948,"[421, 437, 455, 438, 360]"
139950,"[389, 7, 428, 421, 6]"
139955,"[437, 228, 135, 26, 418]"
139955,"[437, 228, 135, 26, 418]"
139959,"[428, 399, 209, 136, 418]"
139959,"[428, 399, 209, 136, 418]"
139959,"[428, 399, 209, 136, 418]"
139961,"[437, 399, 136, 327, 389]"
140029,"[323, 428, 442, 352, 7]"
140033,"[136, 428, 6, 174, 99]"
140033,"[136, 428, 6, 174, 99]"
140033,"[136, 428, 6, 174, 99]"
140036,"[442, 418, 332, 265, 351]"
140036,"[442, 418, 332, 265, 351]"
140046,"[18, 384, 421, 431, 433]"
140051,"[442, 421, 247, 409, 431]"
140063,"[442, 247, 437, 409, 421]"
140063,"[442, 247, 437, 409, 421]"
140107,"[428, 7, 209, 421, 455]"
140150,"[442, 247, 437, 209, 26]"
140182,"[442, 421, 247, 409, 431]"
140194,"[421, 43, 302, 228, 9]"
140213,"[252, 428, 352, 209, 250]"
140213,"[252, 428, 352, 209, 250]"
140267,"[428, 174, 431, 299, 442]"
140287,"[437, 399, 136, 327, 389]"
140294,"[228, 187, 354, 134, 26]"
140297,"[26, 209, 409, 354, 237]"
140297,"[26, 209, 409, 354, 237]"
140297,"[26, 209, 409, 354, 237]"
140297,"[26, 209, 409, 354, 237]"
140297,"[26, 209, 409, 354, 237]"
140297,"[26, 209, 409, 354, 237]"
140297,"[26, 209, 409, 354, 237]"
140303,"[428, 7, 389, 399, 421]"
140303,"[428, 7, 389, 399, 421]"
140318,"[442, 421, 247, 409, 431]"
140323,"[442, 247, 437, 209, 26]"
140324,"[437, 455, 327, 26, 252]"
140327,"[442, 247, 437, 209, 26]"
140328,"[437, 353, 26, 252, 433]"
140334,"[26, 135, 228, 352, 418]"
140345,"[421, 1, 252, 118, 265]"
140362,"[437, 399, 136, 327, 389]"
140388,"[437, 399, 136, 327, 389]"
140409,"[437, 399, 136, 327, 389]"
140426,"[431, 389, 254, 174, 353]"
140432,"[442, 247, 437, 209, 26]"
140450,"[442, 247, 437, 209, 26]"
140464,"[442, 247, 437, 209, 26]"
140485,"[437, 399, 136, 327, 389]"
140489,"[327, 209, 412, 174, 252]"
140495,"[437, 399, 136, 327, 389]"
140506,"[327, 6, 317, 430, 435]"
140515,"[442, 421, 247, 409, 431]"
140524,"[429, 213, 26, 409, 302]"
140524,"[429, 213, 26, 409, 302]"
140589,"[421, 437, 431, 409, 442]"
140589,"[421, 437, 431, 409, 442]"
140599,"[26, 135, 228, 352, 418]"
140605,"[209, 327, 421, 428, 442]"
140619,"[437, 399, 136, 327, 389]"
140626,"[209, 327, 421, 428, 442]"
140627,"[437, 399, 136, 327, 389]"
140644,"[442, 421, 247, 409, 431]"
140699,"[428, 7, 209, 421, 455]"
140706,"[437, 399, 136, 327, 389]"
140712,"[428, 7, 209, 421, 455]"
140718,"[26, 135, 228, 352, 418]"
140725,"[437, 399, 136, 327, 389]"
140741,"[418, 136, 399, 209, 26]"
140785,"[442, 421, 247, 409, 431]"
140791,"[442, 421, 247, 409, 431]"
140797,"[442, 247, 437, 209, 26]"
140804,"[437, 399, 136, 327, 389]"
140807,"[174, 428, 299, 136, 437]"
140813,"[327, 6, 317, 430, 435]"
140814,"[18, 384, 421, 431, 433]"
140828,"[442, 421, 247, 409, 431]"
140852,"[442, 247, 437, 209, 26]"
140860,"[26, 135, 228, 352, 418]"
140873,"[421, 437, 431, 409, 442]"
140873,"[421, 437, 431, 409, 442]"
140876,"[442, 421, 247, 409, 431]"
140913,"[437, 455, 327, 26, 252]"
140918,"[437, 455, 327, 26, 252]"
140922,"[431, 438, 174, 436, 351]"
140932,"[327, 209, 412, 174, 252]"
140954,"[174, 428, 299, 136, 437]"
140955,"[442, 247, 437, 209, 26]"
140961,"[442, 247, 437, 209, 26]"
140966,"[437, 442, 247, 428, 209]"
140966,"[437, 442, 247, 428, 209]"
140986,"[437, 455, 327, 26, 252]"
140991,"[442, 247, 437, 409, 421]"
140991,"[442, 247, 437, 409, 421]"
140992,"[26, 135, 228, 352, 418]"
140997,"[276, 230, 450, 289, 4]"
140997,"[276, 230, 450, 289, 4]"
140997,"[276, 230, 450, 289, 4]"
140999,"[428, 7, 389, 399, 421]"
140999,"[428, 7, 389, 399, 421]"
141005,"[442, 421, 247, 409, 431]"
141029,"[428, 174, 431, 299, 442]"
141034,"[421, 43, 302, 228, 9]"
141053,"[442, 421, 247, 409, 431]"
141065,"[389, 7, 428, 421, 6]"
141070,"[354, 209, 228, 399, 226]"
141070,"[354, 209, 228, 399, 226]"
141070,"[354, 209, 228, 399, 226]"
141070,"[354, 209, 228, 399, 226]"
141081,"[442, 247, 437, 209, 26]"
141083,"[18, 384, 421, 431, 433]"
141092,"[442, 421, 247, 409, 431]"
141108,"[428, 174, 431, 299, 442]"
141144,"[43, 438, 142, 450, 146]"
141147,"[26, 437, 247, 209, 354]"
141147,"[26, 437, 247, 209, 354]"
141149,"[437, 399, 136, 327, 389]"
141165,"[209, 327, 421, 428, 442]"
141169,"[442, 247, 437, 209, 26]"
141189,"[442, 421, 247, 409, 431]"
141223,"[437, 399, 136, 327, 389]"
141243,"[431, 389, 254, 174, 353]"
141244,"[428, 7, 209, 421, 455]"
141257,"[437, 442, 247, 428, 209]"
141257,"[437, 442, 247, 428, 209]"
141268,"[421, 1, 252, 118, 265]"
141269,"[437, 228, 135, 26, 418]"
141269,"[437, 228, 135, 26, 418]"
141281,"[442, 247, 437, 209, 26]"
141288,"[428, 7, 209, 421, 455]"
141294,"[437, 421, 369, 360, 443]"
141294,"[437, 421, 369, 360, 443]"
141303,"[428, 7, 209, 421, 455]"
141333,"[252, 455, 351, 255, 1]"
141363,"[437, 399, 136, 327, 389]"
141375,"[442, 247, 437, 209, 26]"
141378,"[428, 7, 209, 421, 455]"
141386,"[174, 252, 265, 375, 352]"
141405,"[327, 209, 412, 174, 252]"
141412,"[418, 136, 399, 209, 26]"
141417,"[421, 43, 302, 228, 9]"
141425,"[437, 399, 136, 327, 389]"
141455,"[421, 255, 398, 209, 388]"
141459,"[442, 247, 437, 209, 26]"
141462,"[442, 421, 247, 409, 431]"
141478,"[237, 384, 1, 133, 4]"
141482,"[348, 433, 421, 384, 304]"
141504,"[437, 399, 136, 327, 389]"
141508,"[428, 442, 174, 437, 354]"
141508,"[428, 442, 174, 437, 354]"
141509,"[437, 399, 136, 327, 389]"
141522,"[437, 442, 247, 428, 209]"
141522,"[437, 442, 247, 428, 209]"
141523,"[437, 399, 136, 327, 389]"
141539,"[26, 437, 247, 209, 354]"
141539,"[26, 437, 247, 209, 354]"
141544,"[418, 136, 399, 209, 26]"
141549,"[26, 135, 228, 352, 418]"
141550,"[437, 442, 247, 428, 209]"
141550,"[437, 442, 247, 428, 209]"
141555,"[389, 7, 428, 421, 6]"
141584,"[437, 399, 136, 327, 389]"
141605,"[348, 433, 421, 384, 304]"
141622,"[26, 302, 409, 7, 1]"
141664,"[421, 7, 428, 409, 247]"
141664,"[421, 7, 428, 409, 247]"
141671,"[437, 353, 26, 252, 433]"
141681,"[354, 437, 228, 255, 209]"
141681,"[354, 437, 228, 255, 209]"
141681,"[354, 437, 228, 255, 209]"
141681,"[354, 437, 228, 255, 209]"
141691,"[26, 135, 228, 352, 418]"
141695,"[26, 135, 228, 352, 418]"
141703,"[437, 399, 136, 327, 389]"
141708,"[442, 421, 247, 409, 431]"
141711,"[428, 7, 209, 421, 455]"
141714,"[26, 135, 228, 352, 418]"
141721,"[428, 7, 209, 421, 455]"
141734,"[442, 247, 437, 209, 26]"
